site	parsimony_score
11179433	1
11179435	1
11179449	1
11179452	1
11179512	1
11179536	2
11179545	3
11179557	1
11179584	1
11179602	5
11179620	3
11179626	4
11179635	4
11179688	701
11179689	127
11179740	6
11179775	8
11179791	1
11179812	1
11179857	4
11179882	1
11179887	1
11179914	1
11179915	1
11179917	1
11179930	1
11179932	6
11179946	2
11179952	1
11179961	7
11180004	9
11180140	5
11180153	4
11180166	1
11180177	3
11180185	1
11180212	7
11180227	9
11180247	5
11180282	2
11180286	2
11180294	2
11180317	6
11180327	1
11180386	3
11180399	8
11180423	10
11180475	2
11180478	1
11180556	4
11180596	25
11180611	6
11180639	1
11180698	9
11180733	2
11180761	2
11180770	1
11180845	3
11180848	5
11180902	1
11180923	1
11180974	6
11180985	1
11181070	3
11181097	2
11181204	1
11181205	26
11181214	4
11181232	3
11181295	3
11181300	1
11181325	3
11181343	7
11181363	1
11181400	5
11181454	4
11181460	3
11181504	8
11181505	1
11181506	2
11181518	1
11181550	2
11181598	4
11181630	1
11181636	144
11181637	12
11181670	4
11181714	6
11181739	1
11181743	3
11181778	1
11181785	2
11181793	1
11181829	6
11181883	6
11181912	80
11181913	3
11181955	1
11181967	5
11181968	4
11181973	8
11181993	1
11182004	1
11182017	1
11182020	1
11182026	2
11182029	2
11182045	1
11182084	2
11182102	1
11182246	1
11182267	4
11182269	9
11182279	1
11182419	1
11182458	1
11182495	1
11182534	1
11182573	1
11182585	1
11182615	1
11182631	1
11182697	1
11182737	1
11182746	11
11182754	1
11182763	123
11182764	23
11182783	1
11182828	1
11182829	1
11182858	3
11182882	1
11182891	1
11182892	1
11182939	3
11182947	1
11182994	2
11183027	1
11183039	3
11183083	1
11183086	1
11183091	1
11183096	1
11183106	1
11183113	1
11183150	22
11183152	1
11183157	1
11183167	1
11183170	1
11183186	1
11183196	9
11183199	1
11183245	2
11183315	1
11183329	1
11183350	1
11183358	1
11183377	1
11183383	1
11183398	1
11183405	1
11183410	1
11183425	1
11183454	2
11183470	1
11183477	1
11183501	1
11183505	1
11183512	6
11183547	6
11183548	30
11183569	3
11183602	4
11183614	1
11183618	3
11183635	2
11183662	5
11183674	3
11183698	7
11183704	13
11183726	4
11183772	12
11183777	4
11183798	1
11183806	4
11183809	4
11183819	16
11183824	3
11183833	4
11183851	5
11183857	1
11183859	62
11183860	3
11183889	1
11183898	1
11183916	1
11183949	1
11183968	6
11183974	1
11184013	1
11184017	1
11184039	1
11184088	1
11184104	1
11184117	1
11184129	1
11184181	8
11184252	1
11184283	1
11184286	1
11184305	1
11184324	1
11184351	1
11184385	1
11184425	2
11184438	1
11184439	2
11184479	1
11184481	1
11184493	1
11184502	1
11184539	3
11184558	1
11184574	6
11184575	1
11184615	1
11184709	1
11184772	1
11184784	1
11184802	1
11184841	1
11184871	3
11184873	2
11184875	1
11184880	1
11184901	2
11184906	1
11184912	1
11184916	1
11184926	1
11184943	1
11184962	1
11185002	5
11185015	1
11185037	4
11185065	16
11185066	1
11185070	1
11185072	1
11185075	47
11185082	1
11185084	1
11185098	1
11185102	1
11185103	1
11185105	6
11185108	1
11185127	1
11185129	1
11185138	2
11185144	1
11185163	9
11185216	2
11185235	1
11185237	1
11185263	7
11185265	1
11185281	3
11185289	1
11185295	1
11185299	1
11185304	6
11185308	1
11185362	1
11185384	2
11185393	1
11185401	6
11185418	6
11185463	1
11185521	1
11185537	2
11185555	1
11185570	2
11185578	3
11185607	1
11185645	2
11185647	2
11185659	1
11185695	3
11185710	4
11185731	5
11185743	4
11185746	4
11185785	1
11185838	1
11185842	8
11185857	1
11185886	4
11185893	5
11185905	5
11186042	1
11186043	1
11186046	1
11186082	2
11186098	1
11186116	1
11186125	1
11186132	1
11186145	1
11186157	1
11186205	1
11186209	2
11186214	2
11186311	2
11186325	1
11186337	3
11186472	3
11186517	4
11186571	1
11186574	1
11186586	1
11186601	2
11186613	1
11186670	2
11186673	1
11186685	1
11186691	1
11186704	1
11186760	1
11186766	2
11186769	1
11186838	1
11186841	2
11186844	2
11186889	1
11186927	5
11186970	1
11186979	13
11186994	2
11187006	1
11187033	2
11187090	2
11187096	1
11187153	9
11187159	1
11187166	6
11187180	5
11187209	1
11187252	2
11187339	5
11187399	2
11187402	4
11187465	5
11187486	1
11187522	3
11187561	1
11187579	1
11187617	2
11187621	1
11187688	1
11187732	1
11187736	1
11187771	2
11187774	1
11187795	164
11187796	1
11187810	1
11187856	1
11187884	1
11187886	1
11187894	1
11187930	1
11188038	1
11188068	2
11188074	1
11188092	6
11188112	3
11188119	1
11188128	8
11188135	1
11188173	1
11188178	1
11188206	1
11188239	2
11188280	3
11188338	2
11188356	1
11188380	1
11188500	1
11188502	3
11188554	6
11188563	1
11188572	1
11188587	1
11188596	1
11188599	1
11188605	2
11188611	1
11188664	1
11188674	1
11188695	1
11188720	2
11188725	2
11188727	1
11188765	1
11188805	1
11188827	3
11188831	1
11188832	1
11188840	1
11188844	1
11188933	1
11188963	1
11188966	2
11188967	7
11188974	1
11188986	1
11189055	6
11189083	2
11189135	3
11189157	1
11189163	1
11189187	4
11189229	4
11189236	1
11189256	1
11189298	1
11189301	1
11189312	1
11189319	1
11189331	1
11189337	1
11189349	1
11189367	1
11189378	1
11189383	1
11189406	1
11189442	3
11189443	34
11189450	2
11189457	2
11189458	8
11189496	1
11189502	2
11189520	2
11189563	1
11189580	1
11189589	2
11189602	2
11189607	6
11189610	2
11189646	121
11189676	1
11189682	2
11189713	2
11189724	1
11189748	1
11189771	1
11189782	1
11189787	3
11189796	1
11189805	1
11189817	1
11189822	1
11189853	2
11189908	1
11189942	1
11189954	4
11189970	4
11190003	5
11190007	4
11190013	4
11190034	3
11190082	6
11190092	6
11190100	3
11190127	1
11190128	1
11190142	7
11190147	12
11190148	4
11190166	1
11190173	2
11190176	1
11190181	2
11190183	2
11190189	2
11190190	2
11190203	2
11190220	2
11190232	2
11190250	2
11190252	1
11190255	1
11190256	2
11190270	1
11190281	3
11190291	3
11190292	21
11190303	1
11190306	8
11190309	7
11190310	4
11190313	1
11190330	9
11190331	1
11190333	346
11190334	6
11190335	1
11190346	2
11190350	1
11190368	2
11190395	1
11190407	1
11190423	1
11190448	1
11190462	3
11190465	3
11190496	1
11190515	2
11190519	1
11190534	21
11190540	12
11190580	9
11190584	8
11190587	6
11190654	17
11190656	12
11190659	10
11190668	13
11190669	3
11190677	3
11190680	9
11190682	3
11190686	3
11190691	1
11190693	2
11190695	2
11190698	10
11190717	11
11190726	8
11190739	12
11190740	6
11190744	2
11190771	2
11190774	3
11190775	1
11190779	8
11190782	9
11190784	2
11190789	1
11190794	15
11190795	10
11190796	11
11190798	10
11190801	44
11190810	10
11190830	3
11190832	3
11190840	14
11190842	3
11190853	21
11190854	2
11190863	10
11190879	2
11190884	7
11190898	6
11190899	5
11190903	4
11190911	3
11190914	3
11190917	2
11190922	1
11190924	1
11190928	297
11190931	10
11190936	6
11190941	1
11190953	3
11190969	1
11190971	5
11190972	1
11190975	5
11190982	2
11190986	1
11191016	1
11191024	3
11191042	1
11191050	2
11191067	3
11191089	40
11191090	4
11191093	291
11191094	177
11191097	2
11191101	1
11191106	5
11191130	2
11191147	1
11191168	3
11191176	1
11191177	3
11191184	3
11191186	6
11191211	3
11191229	5
11191233	2
11191234	3
11191263	4
11191264	7
11191271	4
11191281	8
11191283	1
11191291	1
11191295	1
11191297	4
11191300	3
11191307	5
11191315	1
11191330	1
11191339	2
11191348	1
11191352	2
11191356	57
11191357	2
11191364	1
11191365	17
11191371	2
11191379	6
11191402	2
11191426	2
11191434	4
11191439	3
11191440	31
11191444	198
11191445	61
11191446	3
11191468	3
11191473	4
11191475	4
11191483	4
11191486	3
11191492	6
11191494	32
11191505	1
11191510	7
11191511	24
11191516	2
11191523	2
11191524	1
11191530	3
11191619	5
11191631	1
11191832	1
11191915	10
11191936	1
11191938	17
11191941	14
11191945	4
11191979	4
11191985	1
11192058	1
11192074	1
11192084	7
11192101	6
11192152	1
11192169	1
11192185	4
11192216	1
11192220	3
11192233	1
11192303	3
11192342	1
11192367	2
11192377	3
11192404	3
11192415	6
11192427	1
11192441	1
11192452	3
11192575	4
11192602	5
11192633	2
11192645	1
11192670	6
11192675	1
11192680	1
11192682	97
11192685	9
11192692	192
11192695	693
11192701	3
11192707	107
11192725	5
11192737	6
11192743	225
11192764	237
11192773	1
11192778	1
11192779	3
11192796	186
11192799	210
11192818	9
11192824	71
11192831	1
11192844	9
11192845	1
11192867	1
11192907	1
11192908	1
11192920	1
11192945	1
11192956	2
11192976	1
11192989	2
11192992	1
11192996	1
11193027	1
11193101	1
11193302	1
11193320	1
11193324	4
11193337	3
11193363	1
11193398	2
11193467	1
11193569	7
11193593	2
11193616	5
11193617	1
11193638	2
11193647	1
11193683	1
11193725	1
11193848	1
11193884	3
11193921	2
11193936	1
11193968	1
11194019	2
11194029	4
11194031	1
11194034	2
11194039	1
11194067	1
11194093	3
11194156	1
11194178	1
11194319	1
11194322	5
11194333	3
11194376	1
11194409	1
11194427	1
11194431	3
11194448	1
11194463	4
11194499	1
11194558	1
11194595	3
11194649	1
11194706	1
11194748	1
11194754	2
11194763	1
11194764	1
11194796	1
11194817	1
11194825	1
11194850	1
11194871	1
11194888	1
11194978	2
11195024	1
11195027	3
11195087	1
11195252	3
11195318	2
11195348	1
11195372	4
11195503	1
11195522	1
11195526	1
11195567	1
11195569	1
11195577	1
11195579	1
11195597	1
11195708	2
11195782	1
11195806	4
11195832	1
11195834	3
11195855	1
11195856	1
11195877	1
11195904	1
11195909	3
11195915	4
11195923	1
11195964	1
11195988	1
11195994	2
11196031	4
11196040	1
11196044	1
11196046	1
11196051	1
11196067	1
11196075	6
11196076	1
11196109	1
11196151	2
11196155	5
11196169	4
11196188	1
11196196	1
11196197	1
11196231	1
11196237	2
11196256	5
11196260	1
11196270	1
11196283	1
11196284	2
11196305	1
11196313	1
11196340	1
11196344	1
11196363	2
11196364	1
11196365	1
11196369	1
11196376	1
11196400	2
11196402	1
11196405	1
11196408	1
11196414	1
11196419	1
11196425	1
11196428	1
11196449	1
11196470	1
11196478	1
11196480	1
11196489	2
11196490	1
11196494	1
11196517	1
11196523	1
11196526	1
11196528	4
11196530	1
11196544	1
11196559	3
11196560	8
11196561	4
11196565	1
11196600	4
11196605	1
11196608	1
11196675	1
11196719	1
11196723	79
11196724	29
11196733	2
11196793	1
11196797	1
11196799	1
11196806	1
11196808	1
11196815	1
11196820	1
11196854	1
11196871	5
11196892	1
11196901	6
11196903	3
11196921	1
11196983	2
11197028	2
11197052	3
11197103	2
11197172	1
11197334	1
11197367	1
11197376	1
11197394	1
11197415	1
11197427	1
11197430	1
11197463	4
11197466	1
11197487	3
11197497	1
11197500	4
11197507	3
11197533	1
11197545	1
11197564	2
11197582	1
11197583	3
11197586	4
11197603	1
11197608	1
11197612	1
11197616	1
11197617	1
11197622	4
11197660	1
11197672	4
11197691	3
11197695	1
11197711	2
11197725	2
11197740	1
11197742	1
11197745	3
11197756	1
11197777	1
11197784	1
11197787	95
11197788	6
11197795	2
11197802	1
11197831	2
11197845	1
11197869	1
11197870	1
11197874	1
11197883	1
11197885	1
11197900	5
11197912	98
11197914	3
11197917	2
11197938	10
11197939	1
11197957	4
11197975	2
11197978	2
11197982	3
11197988	9
11197989	2
11198000	1
11198009	3
11198019	1
11198058	5
11198065	53
11198066	128
11198083	8
11198084	19
11198091	2
11198102	4
11198109	1
11198111	203
11198112	15
11198138	4
11198141	5
11198180	1
11198185	6
11198191	4
11198203	3
11198212	1
11198214	1
11198220	1
11198236	1
11198282	2
11198286	9
11198318	2
11198351	3
11198353	2
11198356	1
11198386	3
11198414	2
11198427	2
11198461	3
11198465	4
11198475	8
11198495	1
11198500	1
11198545	1
11198546	10
11198548	2
11198581	1
11198617	7
11198618	1
11198630	1
11198657	1
11198666	73
11198667	2
11198672	2
11198696	2
11198698	2
11198714	5
11198715	1
11198735	1
11198761	346
11198762	4
11198775	1
11198777	1
11198803	1
11198804	1
11198811	1
11198831	4
11198863	2
11198877	1
11198898	5
11198911	5
11198915	1
11198926	1
11198977	8
11198980	3
11198988	1
11199023	1
11199050	7
11199054	5
11199058	20
11199059	19
11199065	7
11199239	1
11199281	15
11199285	2
11199289	1
11199290	2
11199300	3
11199333	4
11199337	1
11199353	1
11199384	1
11199417	1
11199419	1
11199423	3
11199431	2
11199467	2
11199473	1
11199507	1
11199518	1
11199520	1
11199535	1
11199536	1
11199545	1
11199553	1
11199575	1
11199686	2
11199691	2
11199692	25
11199740	5
11199755	1
11199768	1
11199856	2
11199883	21
11199893	52
11199914	2
11199957	1
11199993	2
11200010	1
11200120	1
11200154	1
11200160	1
11200168	1
11200174	1
11200207	7
11200209	2
11200230	1
11200237	1
11200276	1
11200301	1
11200343	1
11200345	1
11200372	1
11200399	1
11200519	1
11200570	3
11200618	2
11200702	2
11200714	1
11200732	2
11200747	3
11200849	1
11200856	1
11200858	1
11200892	3
11200913	1
11200948	1
11200999	1
11201044	1
11201050	1
11201076	1
11201100	1
11201116	1
11201179	1
11201226	1
11201234	1
11201248	3
11201265	1
11201470	1
11201488	1
11201521	1
11201543	1
11201557	1
11201563	1
11201578	1
11201596	2
11201605	1
11201644	1
11201650	1
11201680	1
11201714	1
11201718	3
11201811	1
11201814	1
11201817	1
11201822	1
11201823	1
11201837	1
11201839	1
11201841	2
11201852	1
11201875	1
11201887	1
11201888	1
11201890	1
11201928	1
11201936	1
11201942	1
11201955	1
11201965	1
11201984	1
11202003	1
11202006	1
11202013	1
11202023	1
11202038	1
11202044	1
11202045	1
11202074	2
11202091	1
11202101	1
11202110	1
11202125	1
11202131	1
11202150	1
11202154	1
11202163	1
11202199	1
11202210	1
11202261	1
11202291	5
11202299	2
11202309	1
11202318	2
11202333	7
11202353	1
11202378	1
11202381	1
11202385	1
11202386	2
11202401	1
11202431	1
11202457	1
11202490	1
11202495	2
11202512	1
11202526	1
11202529	1
11202534	5
11202562	1
11202572	1
11202612	1
11202616	1
11202619	4
11202631	1
11202640	1
11202641	2
11202647	4
11202648	10
11202652	8
11202659	2
11202660	18
11202666	1
11202674	14
11202678	236
11202679	29
11202682	1
11202685	7
11202688	6
11202692	1
11202701	33
11202702	7
11202707	7
11202709	1
11202711	1
11202714	8
11202783	10
11202785	9
11202794	6
11202802	4
11202804	5
11202816	1
11202820	1
11202824	4
11202832	2
11202835	2
11202838	5
11202848	1
11202858	1
11202861	4
11202868	1
11202881	1
11202886	1
11202891	5
11202892	1
11202902	4
11202909	5
11202913	5
11202915	3
11202936	1
11202941	4
11202950	1
11202959	31
11202966	1
11202971	1
11202994	2
11203000	1
11203009	1
11203015	1
11203019	5
11203025	1
11203026	1
11203034	1
11203040	1
11203042	1
11203047	18
11203049	1
11203080	1
11203082	6
11203107	1
11203111	1
11203139	2
11203141	2
11203154	3
11203164	1
11203182	1
11203184	1
11203192	1
11203222	1
11203223	3
11203234	2
11203236	1
11203253	2
11203254	2
11203263	1
11203269	3
11203271	2
11203280	4
11203325	8
11203332	1
11203336	1
11203338	2
11203350	3
11203353	3
11203358	4
11203359	4
11203369	2
11203384	3
11203388	6
11203400	12
11203401	137
11203403	3
11203408	3
11203419	2
11203423	5
11203424	3
11203425	5
11203438	3
11203440	1
11203453	5
11203457	2
11203458	1
11203463	1
11203465	1
11203467	6
11203469	6
11203473	4
11203480	73
11203482	68
11203483	23
11203487	73
11203495	3
11203504	374
11203508	137
11203509	18
11203528	3
11203533	3
11203540	3
11203545	3
11203549	7
11203550	7
11203555	3
11203562	12
11203563	1
11203565	6
11203597	1
11203636	1
11203655	2
11203656	1
11203663	3
11203664	2
11203672	1
11203673	1
11203687	1
11203699	1
11203702	2
11203706	1
11203711	4
11203724	1
11203756	1
11203762	3
11203777	3
11203780	1
11203787	1
11203790	4
11203795	3
11203803	1
11203825	2
11203830	1
11203832	1
11203853	1
11203855	1
11203863	1
11203873	2
11203884	2
11203903	1
11203905	1
11203909	1
11203914	3
11204001	1
11204012	1
11204018	1
11204038	1
11204043	1
11204048	1
11204073	2
11204074	1
11204078	1
11204081	1
11204084	1
11204095	1
11204098	1
11204100	1
11204120	2
11204133	1
11204136	1
11204144	2
11204168	4
11204179	1
11204284	2
11204294	3
11204299	1
11204310	1
11204371	1
11204422	1
11204428	1
11204497	2
11204689	2
11204692	1
11204725	1
11204737	1
11204746	1
11204773	2
11204806	2
11204818	1
11204884	1
11204908	1
11204947	1
11205031	1
11205061	1
11205070	2
11205082	2
11205109	1
11205130	1
11205179	1
11205181	1
11205216	1
11205331	1
11205355	5
11205363	1
11205364	4
11205408	1
11205416	2
11205424	5
11205451	7
11205460	7
11205483	6
11205486	10
11205514	1
11205519	1
11205557	5
11205580	1
11205584	1
11205601	4
11205603	7
11205631	1
11205633	1
11205761	1
11205780	4
11205784	11
11205828	1
11205854	1
11205867	4
11205877	1
11205896	1
11205899	2
11205906	1
11205940	1
11205964	1
11205978	20
11205986	8
11205987	3
11205989	4
11205999	1
11206031	33
11206048	3
11206049	1
11206062	1
11206104	2
11206106	1
11206109	1
11206128	1
11206133	1
11206157	11
11206171	35
11206175	3
11206184	2
11206186	1
11206187	1
11206189	4
11206192	17
11206197	1
11206202	7
11206210	1
11206226	3
11206251	1
11206261	1
11206263	4
11206294	1
11206301	2
11206304	1
11206318	1
11206319	7
11206327	1
11206338	1
11206345	1
11206354	1
11206364	2
11206387	1
11206393	1
11206399	1
11206400	1
11206408	1
11206424	1
11206434	1
11206439	1
11206442	3
11206445	1
11206447	1
11206452	1
11206462	4
11206486	2
11206517	2
11206563	1
11206567	192
11206568	54
11206569	53
11206582	2
11206588	4
11206607	3
11206609	3
11206619	1
11206621	4
11206623	4
11206633	4
11206635	4
11206637	1
11206647	3
11206663	3
11206681	1
11206691	3
11206694	1
11206706	3
11206707	14
11206713	2
11206715	1
11206716	2
11206721	1
11206725	4
11206734	1
11206741	1
11206742	1
11206747	1
11206750	1
11206756	2
11206757	47
11206761	1
11206768	1
11206770	1
11206772	1
11206780	1
11206786	1
11206791	1
11206804	1
11206869	49
11206870	4
11206872	11
11206877	1
11206884	2
11206909	2
11206920	7
11206936	9
11206944	4
11206946	6
11206961	198
11206962	8
11206972	2
11207003	2
11207007	2
11207044	1
11207083	1
11207113	1
11207116	2
11207139	1
11207149	1
11207150	1
11207152	1
11207181	1
11207193	1
11207194	2
11207235	3
11207240	1
11207271	5
11207298	1
11207300	1
11207314	1
11207335	1
11207352	1
11207428	1
11207431	1
11207506	1
11207508	3
11207511	1
11207546	2
11207551	1
11207571	1
11207578	1
11207583	22
11207587	2
11207598	2
11207610	1
11207646	1
11207737	1
11207758	1
11207787	2
11207809	1
11207821	1
11207851	2
11207872	1
11207881	1
11207885	11
11207890	1
11207938	1
11207944	3
11207971	25
11208052	4
11208064	4
11208172	12
11208252	1
11208259	1
11208262	1
11208266	3
11208321	14
11208370	4
11208385	1
11208400	1
11208437	1
11208469	2
11208472	1
11208487	2
11208557	5
11208613	4
11208617	3
11208628	3
11208634	5
11208635	1
11208650	1
11208667	3
11208686	2
11208707	2
11208712	103
11208714	27
11208716	103
11208724	4
11208725	5
11208728	22
11208733	223
11208734	10
11208740	1
11208742	2
11208745	7
11208749	1
11208753	1
11208754	29
11208755	3
11208767	501
11208768	9
11208784	9
11208790	1
11208793	1
11208796	1
11208797	10
11208801	1
11208808	1
11208809	1
11208822	1
11208844	1
11208845	3
11208850	1
11208860	1
11208882	1
11208903	1
11208914	10
11208921	11
11208960	1
11208970	1
11208974	2
11208996	1
11209023	1
11209024	1
11209046	5
11209056	3
11209100	1
11209103	1
11209127	1
11209166	1
11209175	1
11209184	1
11209185	1
11209211	1
11209379	1
11209385	1
11209397	1
11209418	1
11209419	1
11209430	1
11209455	1
11209462	1
11209466	1
11209469	1
11209517	2
11209550	1
11209588	1
11209598	1
11209599	1
11209604	1
11209606	1
11209678	1
11209688	1
11209699	4
11209716	1
11209727	1
11209775	1
11209796	1
11209901	1
11209907	2
11209928	1
11209952	2
11209959	1
11209973	1
11209977	1
11210030	1
11210034	1
11210036	1
11210062	1
11210090	1
11210105	1
11210106	1
11210117	1
11210158	1
11210186	1
11210202	1
11210209	1
11210224	1
11210250	2
11210270	6
11210308	2
11210341	1
11210342	2
11210347	7
11210364	1
11210412	1
11210448	4
11210486	1
11210514	2
11210526	1
11210544	1
11210547	1
11210610	1
11210628	1
11210680	1
11210704	1
11210715	1
11210761	1
11210793	1
11210820	1
11210865	2
11210882	1
11210922	1
11210961	1
11211102	1
11211144	1
11211147	1
11211159	1
11211165	1
